ID_can,ID_ind,ID_pop,ID_sp,can,ind,pop,sp,dur,df,ci,pn,pr,pl,BS,TE,LAT,LONG
3285,148,25,8,5,2,ilheus,Phyllomedusa_rohdei,0.11,2250,23.444,4,34.09090909,0.01625,45.68,23.7,-14.79567,-39.17271
3286,148,25,8,6,2,ilheus,Phyllomedusa_rohdei,0.109,2250,29.569,4,33.33333333,0.016,45.68,23.7,-14.79567,-39.17271
3287,148,25,8,7,2,ilheus,Phyllomedusa_rohdei,0.108,2250,13.516,4,33.70786517,0.0185,45.68,23.7,-14.79567,-39.17271
3288,148,25,8,8,2,ilheus,Phyllomedusa_rohdei,0.11,2250,19.893,4,32.96703297,0.019,45.68,23.7,-14.79567,-39.17271
3289,148,25,8,9,2,ilheus,Phyllomedusa_rohdei,0.109,2250,15.426,4,33.70786517,0.01775,45.68,23.7,-14.79567,-39.17271
3290,148,25,8,10,2,ilheus,Phyllomedusa_rohdei,0.078,2062.5,3.946,3,33.89830508,0.017666667,45.68,23.7,-14.79567,-39.17271
3291,148,25,8,11,2,ilheus,Phyllomedusa_rohdei,0.143,2250,15.381,5,32.25806452,0.0206,45.68,23.7,-14.79567,-39.17271
3292,148,25,8,12,2,ilheus,Phyllomedusa_rohdei,0.173,2250,30.846,6,32.89473684,0.0205,45.68,23.7,-14.79567,-39.17271
3293,148,25,8,13,2,ilheus,Phyllomedusa_rohdei,0.081,2062.5,15.655,3,33.33333333,0.020333333,45.68,23.7,-14.79567,-39.17271
3294,148,25,8,14,2,ilheus,Phyllomedusa_rohdei,0.109,2250,47.605,4,34.09090909,0.01825,45.68,23.7,-14.79567,-39.17271
3295,148,25,8,15,2,ilheus,Phyllomedusa_rohdei,0.078,2250,23.045,3,33.89830508,0.018333333,45.68,23.7,-14.79567,-39.17271
3296,148,25,8,16,2,ilheus,Phyllomedusa_rohdei,0.105,2250,NA,4,34.88372093,0.0165,45.68,23.7,-14.79567,-39.17271
3297,149,25,8,1,3,ilheus,Phyllomedusa_rohdei,0.194,1875,18.184,8,39.3258427,0.011,42.65,23.8,-14.79567,-39.17271
3298,149,25,8,2,3,ilheus,Phyllomedusa_rohdei,0.247,1687.5,5.63,11,44.24778761,0.012,42.65,23.8,-14.79567,-39.17271
3299,149,25,8,3,3,ilheus,Phyllomedusa_rohdei,0.244,1687.5,4.209,9,35.24229075,0.013555556,42.65,23.8,-14.79567,-39.17271
3300,149,25,8,4,3,ilheus,Phyllomedusa_rohdei,0.245,1687.5,NA,9,34.93449782,0.013222222,42.65,23.8,-14.79567,-39.17271
3301,150,25,8,1,4,ilheus,Phyllomedusa_rohdei,0.143,1687.5,101.467,5,37.38317757,0.0146,41.63,23.5,-14.79567,-39.17271
3302,150,25,8,2,4,ilheus,Phyllomedusa_rohdei,0.151,1687.5,37.842,5,32.5203252,0.015,41.63,23.5,-14.79567,-39.17271
3303,150,25,8,3,4,ilheus,Phyllomedusa_rohdei,0.134,1687.5,127.155,5,34.48275862,0.0132,41.63,23.5,-14.79567,-39.17271
3304,150,25,8,4,4,ilheus,Phyllomedusa_rohdei,0.157,1687.5,NA,5,29.62962963,0.0126,41.63,23.5,-14.79567,-39.17271
3305,151,25,8,1,5,ilheus,Phyllomedusa_rohdei,0.205,1875,131.545,10,46.39175258,0.0113,46.36,23.3,-14.79567,-39.17271
3306,151,25,8,2,5,ilheus,Phyllomedusa_rohdei,0.199,1875,161.545,9,44.44444444,0.011666667,46.36,23.3,-14.79567,-39.17271
3307,151,25,8,3,5,ilheus,Phyllomedusa_rohdei,0.165,1875,NA,7,43.16546763,0.012,46.36,23.3,-14.79567,-39.17271
3308,152,25,8,1,6,ilheus,Phyllomedusa_rohdei,0.242,1875,2.773,8,33.49282297,0.021,45.14,23.4,-14.79567,-39.17271
3309,152,25,8,2,6,ilheus,Phyllomedusa_rohdei,0.208,1875,65.023,6,27.17391304,0.020333333,45.14,23.4,-14.79567,-39.17271
3310,152,25,8,3,6,ilheus,Phyllomedusa_rohdei,0.186,1875,183.164,5,25.64102564,0.0222,45.14,23.4,-14.79567,-39.17271
3311,152,25,8,4,6,ilheus,Phyllomedusa_rohdei,0.19,1875,11.154,5,25.3164557,0.0234,45.14,23.4,-14.79567,-39.17271
3312,152,25,8,5,6,ilheus,Phyllomedusa_rohdei,0.237,1875,46.552,7,28.70813397,0.021285714,45.14,23.4,-14.79567,-39.17271
3313,152,25,8,6,6,ilheus,Phyllomedusa_rohdei,0.192,1875,NA,5,25.1572327,0.0208,45.14,23.4,-14.79567,-39.17271
3314,153,25,8,1,7,ilheus,Phyllomedusa_rohdei,0.121,2062.5,11.224,4,31.57894737,0.0215,41.84,23.2,-14.79567,-39.17271
3315,153,25,8,2,7,ilheus,Phyllomedusa_rohdei,0.085,2062.5,14.443,3,31.74603175,0.020333333,41.84,23.2,-14.79567,-39.17271
3316,153,25,8,3,7,ilheus,Phyllomedusa_rohdei,0.09,2062.5,16.721,3,32.25806452,0.022333333,41.84,23.2,-14.79567,-39.17271
3317,153,25,8,4,7,ilheus,Phyllomedusa_rohdei,0.092,2062.5,26.617,3,31.25,0.024,41.84,23.2,-14.79567,-39.17271
3318,153,25,8,5,7,ilheus,Phyllomedusa_rohdei,0.091,2062.5,50.415,3,31.74603175,0.022333333,41.84,23.2,-14.79567,-39.17271
3319,153,25,8,6,7,ilheus,Phyllomedusa_rohdei,0.087,2062.5,17.582,3,31.74603175,0.021666667,41.84,23.2,-14.79567,-39.17271
3320,153,25,8,7,7,ilheus,Phyllomedusa_rohdei,0.119,2062.5,29.419,4,31.25,0.01975,41.84,23.2,-14.79567,-39.17271
3321,153,25,8,8,7,ilheus,Phyllomedusa_rohdei,0.09,2062.5,26.821,3,31.25,0.022666667,41.84,23.2,-14.79567,-39.17271
3322,153,25,8,9,7,ilheus,Phyllomedusa_rohdei,0.089,2062.5,28.261,3,31.74603175,0.02,41.84,23.2,-14.79567,-39.17271
3323,153,25,8,10,7,ilheus,Phyllomedusa_rohdei,0.087,2062.5,29.769,3,32.25806452,0.021666667,41.84,23.2,-14.79567,-39.17271
3324,153,25,8,11,7,ilheus,Phyllomedusa_rohdei,0.121,2062.5,12.683,4,31.57894737,0.024,41.84,23.2,-14.79567,-39.17271
3325,153,25,8,12,7,ilheus,Phyllomedusa_rohdei,0.121,2062.5,NA,4,30.6122449,0.02425,41.84,23.2,-14.79567,-39.17271
3326,154,26,9,1,2,palmas,Phyllomedusa_tetraploidea,0.385,1125,27.278,11,26.73796791,0.012727273,64.02,16,-26.43056,-51.95861
3327,154,26,9,2,2,palmas,Phyllomedusa_tetraploidea,0.413,1125,23.277,12,27.43142145,0.013083333,64.02,16,-26.43056,-51.95861
3328,154,26,9,3,2,palmas,Phyllomedusa_tetraploidea,0.356,1125,NA,10,26.23906706,0.0132,64.02,16,-26.43056,-51.95861
3329,154,26,9,4,2,palmas,Phyllomedusa_tetraploidea,0.347,937.5,25.469,10,26.70623145,0.0111,64.02,16,-26.43056,-51.95861
3330,154,26,9,5,2,palmas,Phyllomedusa_tetraploidea,0.403,1125,35.079,11,25.51020408,0.011181818,64.02,16,-26.43056,-51.95861
3331,154,26,9,6,2,palmas,Phyllomedusa_tetraploidea,0.41,1125,28.387,11,25.12562814,0.012272727,64.02,16,-26.43056,-51.95861
3332,154,26,9,7,2,palmas,Phyllomedusa_tetraploidea,0.426,1125,27.676,12,26.63438257,0.011333333,64.02,16,-26.43056,-51.95861
3333,154,26,9,8,2,palmas,Phyllomedusa_tetraploidea,0.525,1125,15.728,14,25.29182879,0.011428571,64.02,16,-26.43056,-51.95861
3334,154,26,9,9,2,palmas,Phyllomedusa_tetraploidea,0.477,1125,16.366,13,25.86206897,0.012230769,64.02,16,-26.43056,-51.95861
3335,154,26,9,10,2,palmas,Phyllomedusa_tetraploidea,0.548,1125,17.324,15,26.02230483,0.013133333,64.02,16,-26.43056,-51.95861
3336,154,26,9,11,2,palmas,Phyllomedusa_tetraploidea,0.507,1125,20.333,14,26.15694165,0.011928571,64.02,16,-26.43056,-51.95861
3337,154,26,9,12,2,palmas,Phyllomedusa_tetraploidea,0.462,1125,19.372,13,26.6075388,0.013307692,64.02,16,-26.43056,-51.95861
3338,154,26,9,13,2,palmas,Phyllomedusa_tetraploidea,0.552,1125,22.889,15,26.02230483,0.013266667,64.02,16,-26.43056,-51.95861
3339,154,26,9,14,2,palmas,Phyllomedusa_tetraploidea,0.521,1125,16.593,14,25.54027505,0.0115,64.02,16,-26.43056,-51.95861
3340,154,26,9,15,2,palmas,Phyllomedusa_tetraploidea,0.542,1125,NA,14,24.43609023,0.010785714,64.02,16,-26.43056,-51.95861
3341,155,27,9,1,3,franciscobeltrao,Phyllomedusa_tetraploidea,0.259,1125,20.064,9,33.33333333,0.016666667,65.48,20.6,-26.08073,-53.08706
3342,155,27,9,2,3,franciscobeltrao,Phyllomedusa_tetraploidea,0.196,937.5,8.917,7,33.70786517,0.017714286,65.48,20.6,-26.08073,-53.08706
3343,155,27,9,3,3,franciscobeltrao,Phyllomedusa_tetraploidea,0.286,1125,9.553,8,26.02230483,0.0175,65.48,20.6,-26.08073,-53.08706
3344,155,27,9,4,3,franciscobeltrao,Phyllomedusa_tetraploidea,0.197,937.5,9.697,5,22.22222222,0.017,65.48,20.6,-26.08073,-53.08706
3345,155,27,9,5,3,franciscobeltrao,Phyllomedusa_tetraploidea,0.27,1125,5.489,9,31.74603175,0.016555556,65.48,20.6,-26.08073,-53.08706
3346,155,27,9,6,3,franciscobeltrao,Phyllomedusa_tetraploidea,0.344,937.5,3.646,7,21.27659574,0.018,65.48,20.6,-26.08073,-53.08706
3347,155,27,9,7,3,franciscobeltrao,Phyllomedusa_tetraploidea,0.645,1125,72.558,14,20.63492063,0.016857143,65.48,20.6,-26.08073,-53.08706
3348,155,27,9,8,3,franciscobeltrao,Phyllomedusa_tetraploidea,0.393,937.5,2.24,11,26.52519894,0.016363636,65.48,20.6,-26.08073,-53.08706
3349,155,27,9,9,3,franciscobeltrao,Phyllomedusa_tetraploidea,0.476,937.5,28.818,14,28.19956616,0.015785714,65.48,20.6,-26.08073,-53.08706
3350,155,27,9,10,3,franciscobeltrao,Phyllomedusa_tetraploidea,0.32,937.5,8.254,10,29.8013245,0.0168,65.48,20.6,-26.08073,-53.08706
3351,155,27,9,11,3,franciscobeltrao,Phyllomedusa_tetraploidea,0.238,1125,8.123,9,35.87443946,0.016111111,65.48,20.6,-26.08073,-53.08706
3352,155,27,9,12,3,franciscobeltrao,Phyllomedusa_tetraploidea,0.279,1125,12.204,10,34.09090909,0.0156,65.48,20.6,-26.08073,-53.08706
3353,155,27,9,13,3,franciscobeltrao,Phyllomedusa_tetraploidea,0.211,1125,12.212,8,36.45833333,0.01625,65.48,20.6,-26.08073,-53.08706
3354,155,27,9,14,3,franciscobeltrao,Phyllomedusa_tetraploidea,0.283,1125,13.144,10,33.45724907,0.0167,65.48,20.6,-26.08073,-53.08706
